"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.000143148727158823,0.760962710644215,0.759,0.459,1,"5","Egfl7"
0.000143855059524742,0.636914468239763,0.77,0.483,1,"5","Tap1"
0.000144246367385199,0.968784320389038,0.733,0.393,1,"5","Hmgn5"
0.000146900177236532,0.480272732695968,0.581,0.235,1,"5","Slc29a1"
0.000154867716268225,0.943397616191669,0.43,0.202,1,"5","Zmynd19"
0.000155756802954873,0.658958144196194,0.837,0.54,1,"5","Cnot6"
0.000156757981101643,0.404461068653439,0.834,0.575,1,"5","Bzw2"
0.000156917171251947,1.80774387232926,0.357,0.077,1,"5","Rnf227"
0.000157419909559075,1.18790826875002,0.353,0.123,1,"5","Lmnb2"
0.000162983139250987,3.65151855400632,0.525,0.048,1,"5","Eldr"
0.000163997956995222,0.847429227718386,0.566,0.299,1,"5","Timm8a1"
0.000164057068581002,0.766488806280679,0.823,0.6,1,"5","Tpi1"
0.00016557410422799,0.493578380680733,0.567,0.35,1,"5","Mrps25"
0.000166026719696581,0.542023845257936,0.679,0.421,1,"5","Dcps"
0.000166067838165228,0.361803152397049,0.96,0.759,1,"5","Ssh2"
0.000172652079063484,0.861578335464088,0.955,0.691,1,"5","Smc3"
0.000175365346982897,1.06257223092981,0.81,0.539,1,"5","Selenoh"
0.000177288354406049,0.436827954975495,0.873,0.596,1,"5","Flt3"
0.000179088326702957,0.866600928997148,0.474,0.23,1,"5","Tubgcp2"
0.00018514332887043,0.758638235635961,0.824,0.503,1,"5","Snrnp40"
0.000186236328677898,0.782858951068736,0.94,0.672,1,"5","Supt16"
0.000191179629629391,2.00117732011072,0.41,0.094,1,"5","Haus5"
0.000192646218986772,1.2074153285078,0.77,0.477,1,"5","Dctpp1"
0.000200680152711106,2.08159206984345,0.458,0.099,1,"5","BC055324"
0.000202576942481064,3.09067408166579,0.255,0.024,1,"5","Ankle1"
0.000203300708270304,0.604201132609732,0.885,0.56,1,"5","Oxct1"
0.000204144833115852,0.975601646903279,0.899,0.564,1,"5","Ctdspl2"
0.00021135353340823,1.17527053510054,0.729,0.37,1,"5","Cdca7"
0.000212327344286099,0.593554410247702,0.789,0.501,1,"5","Taf1"
0.000216388518723071,1.0447773711008,0.829,0.462,1,"5","A630089N07Rik"
0.000218479896744859,2.33023159543892,0.438,0.083,1,"5","Mcm8"
0.000226245051096624,0.939586243375059,0.721,0.386,1,"5","Ttll5"
0.000230208436950443,2.50333020775303,0.425,0.074,1,"5","Dscc1"
0.000232136729206947,0.829524134116784,0.558,0.263,1,"5","Pole3"
0.000232383499838936,1.584122690793,0.443,0.075,1,"5","E2f2"
0.000240798226684362,0.453631042114343,0.83,0.621,1,"5","Bcl7c"
0.000243476452391076,0.571529534055832,0.487,0.27,1,"5","Sestd1"
0.000246315975185977,0.978842741592851,0.732,0.385,1,"5","Itgb3bp"
0.000254441219188053,0.693946893073623,0.938,0.702,1,"5","Faf1"
0.000257831631795574,0.474321233199201,0.797,0.525,1,"5","Lrrc8c"
0.000260686670062216,1.41739753600113,0.469,0.153,1,"5","Hist1h4i"
0.000268545594320565,0.217452675992863,0.658,0.439,1,"5","Asrgl1"
0.00027390342297144,0.946789442329271,0.644,0.33,1,"5","Naa40"
0.000277045848809986,0.907351423818244,0.5,0.228,1,"5","Nudt1"
0.000279889630119013,0.76542514302486,0.6,0.328,1,"5","Slc20a2"
0.000280287968061427,0.686307838297447,0.703,0.414,1,"5","Nsmce1"
0.000284434653971968,1.48904080803991,0.719,0.297,1,"5","Orc6"
0.000287915237013123,0.538587520389913,0.486,0.271,1,"5","Cdkn2aipnl"
0.00028853240387661,0.674845004038516,0.734,0.445,1,"5","Atrnl1"
0.000289304289150526,0.710664843127116,0.925,0.64,1,"5","Tcerg1"
0.00029228633955849,1.0907115728185,0.424,0.14,1,"5","Haus8"
0.000305508036424312,0.498502099998306,0.691,0.439,1,"5","Got2"
0.000312873903912772,0.723380297628923,0.962,0.736,1,"5","Cbx3"
0.00031702251139793,0.379482516634172,0.638,0.411,1,"5","Kcnk12"
0.000326943941643125,1.26778271711688,0.776,0.354,1,"5","Nup205"
0.000333228778944108,0.457439405139818,0.611,0.382,1,"5","Slc9a1"
0.000339266646139188,2.94759289835724,0.579,0.089,1,"5","Depdc1b"
0.000344194269858291,1.06589036512064,0.438,0.171,1,"5","Metrn"
0.000345378870735605,0.494116477953567,0.557,0.341,1,"5","Prr14"
0.000349242557881869,1.2580443851022,0.738,0.343,1,"5","Nup155"
0.00035212871514757,0.684879950756922,0.514,0.248,1,"5","Bckdk"
0.000359022590830376,0.399262217036312,0.689,0.438,1,"5","Sinhcaf"
0.000359413851360448,0.368079723984477,0.604,0.398,1,"5","Emd"
0.000364773020127554,0.814398768629419,0.793,0.468,1,"5","Xpo4"
0.000364990650013975,0.411659927374675,0.657,0.427,1,"5","Pphln1"
0.000375591173051357,1.07882471985033,0.465,0.188,1,"5","Cenpj"
0.000397161210289012,0.914900178462609,0.728,0.383,1,"5","Nup160"
0.000403006922688398,1.29729733190643,0.615,0.246,1,"5","Nup93"
0.000417058719799148,2.77975160016226,0.344,0.041,1,"5","Kif2c"
0.000426389794817904,1.05956522792912,0.585,0.258,1,"5","Etaa1"
0.000432580593990982,2.18488527199746,0.289,0.048,1,"5","Plk1"
0.000436947780141141,0.550799288571407,0.867,0.584,1,"5","Ipo11"
0.000443029172471909,0.604092180517541,0.686,0.411,1,"5","Slx4ip"
0.000451571769344517,0.800619831076103,0.655,0.36,1,"5","Orc2"
0.000455948758685431,0.652651755070945,0.779,0.518,1,"5","Cdc27"
0.000461925753432643,0.508719336506053,0.912,0.629,1,"5","Zfp704"
0.000475573180851497,3.53182597528559,0.323,0.029,1,"5","Rtkn2"
0.000480098099424226,0.298122593134462,0.555,0.333,1,"5","Tsen34"
0.000482443083213886,3.45345860944884,0.325,0.028,1,"5","Eme1"
0.000482443083213886,2.61035719078057,0.326,0.046,1,"5","Kif20a"
0.000485693689551632,1.15518146507288,0.887,0.498,1,"5","Cep192"
0.000488236815601595,1.14358458607001,0.944,0.636,1,"5","Rif1"
0.000515882842145238,1.05253501050496,0.49,0.219,1,"5","Exosc2"
0.000520498007973005,0.566853956631567,0.945,0.736,1,"5","Smarca5"
0.00052065050344755,1.37362905635824,0.566,0.221,1,"5","Ccdc57"
0.000520996988173726,0.706945433931399,0.82,0.505,1,"5","C2cd3"
0.000523275367083842,0.778112950168464,0.717,0.384,1,"5","Csrp1"
0.000524595870708162,1.06528431920915,0.544,0.246,1,"5","Rgs12"
0.000530617009550018,1.07668335463156,0.665,0.323,1,"5","Prdx4"
0.000549677525629425,0.48847315223083,0.89,0.676,1,"5","Tcp1"
0.000552701254652495,1.27000992580217,0.493,0.19,1,"5","Spata24"
0.000553658576401273,0.971914893222879,0.364,0.15,1,"5","Zw10"
0.000558572851348205,1.39477710899513,0.688,0.268,1,"5","Haus6"
0.00055967836382819,0.663456300198795,0.647,0.358,1,"5","Phtf1"
0.00055970334008634,0.444073378508152,0.625,0.381,1,"5","Sf3a1"
0.00056230999912325,0.528065743586449,0.78,0.558,1,"5","Satb1"
0.000569992674149767,0.507484580827795,0.352,0.125,1,"5","Tmem109"
0.000575619897125215,0.995862071422063,0.515,0.23,1,"5","Lrrc8b"
0.00058003105791218,0.965346116838332,0.691,0.355,1,"5","Mre11a"
0.000607783793824858,1.3529437996923,0.71,0.317,1,"5","Aarsd1"
0.000608122951675519,0.718357953970112,0.775,0.483,1,"5","Ppm1g"
0.000639490175533968,0.75113128828121,0.51,0.277,1,"5","Shisa8"
0.000641529951979387,0.425954874588186,0.523,0.293,1,"5","Rnf141"
0.000662182919338882,0.791976306026022,0.609,0.318,1,"5","Umps"
0.000672291518451789,1.94338278794586,0.468,0.101,1,"5","Ccnb2"
0.000703615599829648,0.898845057947581,0.693,0.346,1,"5","Chchd6"
0.000708032308198582,0.841147410172804,0.589,0.313,1,"5","Arl6ip6"
0.000708867210130529,0.618682987610771,0.906,0.69,1,"5","U2af1"
0.000712792124280329,0.616598416417339,0.918,0.653,1,"5","Rdx"
0.000727059406390069,0.565743330339363,0.494,0.285,1,"5","Thoc3"
0.000727059406390069,0.556275726531901,0.428,0.22,1,"5","Alad"
0.000766634140333281,0.80852900650967,0.81,0.508,1,"5","Tuba4a"
0.000771550915997609,0.65661996389463,0.853,0.567,1,"5","Naa50"
0.000772489314619858,0.557394567213571,0.646,0.368,1,"5","Cd48"
0.000774011017550768,0.320218700339617,0.741,0.519,1,"5","Mob2"
0.000781011923698065,1.49389883450684,0.51,0.192,1,"5","Foxd2os"
0.000781078204567846,0.985675832692709,0.781,0.422,1,"5","Ctdspl"
0.000786394094791022,0.279510625389957,0.659,0.451,1,"5","Map4"
0.000790764129312187,0.39128071364681,0.858,0.603,1,"5","Casp8"
0.000798639788176016,0.594919566251812,0.941,0.708,1,"5","Uhrf2"
0.000814413433538028,0.70388719449466,0.601,0.344,1,"5","Mfsd10"
0.000817935030529755,0.882922169409591,0.897,0.563,1,"5","Ubap2"
0.000817935030529755,0.659160593986376,0.865,0.581,1,"5","Srpk1"
0.000838637982836427,1.13147497657052,0.881,0.531,1,"5","Bcl2"
0.00084522019650018,0.198671678822069,0.677,0.475,1,"5","Mapkapk2"
0.000886402700516076,2.09810436527354,0.43,0.085,1,"5","Mnd1"
0.000887646471444443,1.12974967135834,0.47,0.185,1,"5","Suv39h1"
0.000889132222963816,0.73623221789658,0.463,0.207,1,"5","Cinp"
0.000895557127420098,1.69926267150337,0.62,0.198,1,"5","Rfc5"
0.000897241678773904,0.683848611807472,0.783,0.503,1,"5","Nrgn"
0.00089846471556611,1.28194506110931,0.479,0.189,1,"5","Pold2"
0.00090466604644879,0.541135444426561,0.652,0.394,1,"5","Nmt2"
0.000905919685793028,0.449754003956815,0.836,0.598,1,"5","Atp2a2"
0.000907957785919625,1.51831065375477,0.881,0.537,1,"5","Ckap5"
0.000913856464809922,0.657705515126168,0.512,0.298,1,"5","Dntt"
0.000921339551157611,0.935048338579971,0.629,0.314,1,"5","Rnaseh2a"
0.000927506395423097,3.01266586625164,0.389,0.04,1,"5","Ska3"
0.000933116724389185,2.02527070603683,0.563,0.168,1,"5","H1fx"
0.000937470318762966,0.340280524243426,0.692,0.449,1,"5","Elovl5"
0.000938658740789413,0.355865294343246,0.759,0.522,1,"5","Lars"
0.000938722028920754,1.66345605329847,0.585,0.191,1,"5","Mtbp"
0.000940127339455981,1.83263086858053,0.411,0.099,1,"5","Traip"
0.000941248251756998,1.68264039190769,0.503,0.141,1,"5","Gins1"
0.000942622349109444,0.269778366018172,0.834,0.594,1,"5","Hnrnpul1"
0.000946312202513451,0.648555623795885,0.513,0.298,1,"5","Tubgcp4"
0.000950687732748756,0.74961370709499,0.821,0.492,1,"5","Tiam1"
0.000981940987621908,1.53828653927919,0.341,0.104,1,"5","Rtel1"
0.000988861055436631,1.10086115391569,0.741,0.378,1,"5","Dgcr8"
0.00100365398760036,1.0819006527199,0.627,0.286,1,"5","Ppih"
0.00100857737497129,2.56125666011434,0.284,0.038,1,"5","Chtf18"
0.00101376711420727,1.07560405554944,0.848,0.501,1,"5","Usp37"
0.00101650909704747,0.829444064069671,0.831,0.547,1,"5","Jpt1"
0.0010167494519492,0.170705126389104,0.765,0.564,1,"5","Rapgef1"
0.00101722244600633,3.55525515193474,0.453,0.04,1,"5","Depdc1a"
0.00102061990570385,1.04174173192128,0.719,0.3,1,"5","Pkp4"
0.00103430142600222,1.37725255804118,0.579,0.219,1,"5","Pdss1"
0.00103726599051296,0.560375955236968,0.668,0.395,1,"5","Mrpl28"
0.00104429660351122,3.40391398033807,0.255,0.024,1,"5","Cdc25c"
0.00104986208496652,0.662650085718244,0.675,0.402,1,"5","Runx3"
0.00105359932093438,0.988491454596124,0.616,0.298,1,"5","Ubr7"
0.00108809135651774,2.83272336148595,0.362,0.041,1,"5","Foxm1"
0.00109380849164534,0.830226751624175,0.74,0.401,1,"5","Sept11"
0.00109460956874731,0.201339090930017,0.584,0.375,1,"5","Minpp1"
0.00111097999601702,0.572130680175467,0.622,0.301,1,"5","Fabp5"
0.00112173810879451,2.86848125160733,0.346,0.042,1,"5","Tcf19"
0.00114917669440253,0.851432368044059,0.409,0.184,1,"5","Ass1"
0.00116736669445513,0.584802332638843,0.895,0.629,1,"5","Sf3b3"
0.00120281018273815,0.836483267500835,0.644,0.349,1,"5","Msh3"
0.00121691654790131,1.77282281812895,0.469,0.154,1,"5","Cep112"
0.00121980254265539,2.31820451212845,0.588,0.139,1,"5","Ccdc18"
0.00124304421989901,0.761558298554548,0.852,0.598,1,"5","Pa2g4"
0.00124693834846599,1.71461143350094,0.47,0.161,1,"5","Ranbp17"
0.00124727373648898,0.972434555408417,0.753,0.383,1,"5","Ncaph2"
0.00125843967314852,0.720815379554004,0.779,0.489,1,"5","Rnaseh2c"
0.00129042356987643,0.887732240535989,0.617,0.33,1,"5","Msh6"
0.00129102058012834,0.552973663035449,0.529,0.32,1,"5","Utp20"
0.0013112664998497,1.97034818939476,0.299,0.065,1,"5","Tonsl"
0.00133867758928792,1.12978471610394,0.344,0.121,1,"5","Crybg3"
0.00134179496187872,0.808147375079305,0.562,0.301,1,"5","Galk1"
0.00136076824626602,1.96564738434352,0.334,0.073,1,"5","Haspin"
0.00136757857576715,1.13584824423551,0.463,0.199,1,"5","Odf2l"
0.00136860630461199,0.50943821597305,0.929,0.684,1,"5","Myo5a"
0.00136939439514227,0.249951902483588,0.674,0.459,1,"5","E130308A19Rik"
0.00137996150613743,0.757799029502298,0.756,0.455,1,"5","Atm"
0.00139250156445597,0.862583917208253,0.697,0.368,1,"5","Rpa3"
0.00139385920058611,1.4208948700218,0.298,0.093,1,"5","Jazf1"
0.00140878374771887,0.522438246012886,0.787,0.527,1,"5","Pias2"
0.00144726286558273,0.452146300632373,0.564,0.349,1,"5","Asf1a"
0.00145237235256039,0.854025502213784,0.781,0.44,1,"5","Nudt5"
0.00145869144604933,0.555843406739346,0.664,0.411,1,"5","Usp10"
0.00146718269117962,3.07625783464634,0.339,0.033,1,"5","Pimreg"
0.00148822618312091,0.854000092162599,0.862,0.646,1,"5","Nudc"
0.0014912978313605,1.00625906018927,0.805,0.5,1,"5","Alyref"
0.0015074195045445,0.756166861079894,0.893,0.56,1,"5","Atp10a"
0.00151628915876072,0.388758891984058,0.825,0.591,1,"5","Smg7"
0.00152506933903964,1.22930509880653,0.543,0.231,1,"5","Rnf157"
0.0015737020742245,1.06983461956988,0.498,0.199,1,"5","Mis12"
0.0015890791753044,0.875320228365943,0.562,0.283,1,"5","Net1"
0.00159763518994861,0.428623349218905,0.61,0.392,1,"5","Mrps26"
0.00160449113773042,0.972526669129314,0.842,0.481,1,"5","Trim37"
0.00161799272142542,2.39647319780727,0.522,0.187,1,"5","Gm42047"
0.00161799272142542,1.27728576440015,0.439,0.156,1,"5","Aaas"
0.00162894907460494,0.43165115695306,0.812,0.578,1,"5","Arpp19"
0.00163869276055368,0.583622672030174,0.771,0.49,1,"5","Qser1"
0.00165478346648877,0.182219405450558,0.714,0.462,1,"5","Tm6sf1"
0.00173566712505689,1.13682851655518,0.437,0.176,1,"5","Usp49"
0.00174955259488157,0.508500784808744,0.776,0.533,1,"5","Parp1"
0.00174955259488157,0.542501162467488,0.764,0.529,1,"5","Cenpx"
0.00177015415316756,0.951237466949637,0.749,0.389,1,"5","Exosc8"
0.00177837892215476,0.707091870795755,0.756,0.457,1,"5","Actl6a"
0.00183016604153257,0.526953238038094,0.735,0.495,1,"5","Phf5a"
0.00183874598329226,1.81616979619066,0.365,0.097,1,"5","Slfn3"
0.00185347571534446,1.27657607513441,0.768,0.34,1,"5","Rttn"
0.00186315259943008,0.686930486007574,0.946,0.678,1,"5","Mtf2"
0.00189181951429655,1.37348347486822,0.77,0.333,1,"5","Rangap1"
0.0018927374547008,0.928760910948539,0.801,0.472,1,"5","Brip1os"
0.00190754593529478,1.67349043490413,0.357,0.097,1,"5","Dsn1"
0.00190872336742641,0.655451429181254,0.555,0.221,1,"5","Dck"
0.00192473678777942,1.24261520246648,0.332,0.118,1,"5","Plekhg3"
0.00195345467486046,0.766949159137982,0.453,0.217,1,"5","Hmces"
0.00197093349587405,0.487611423550356,0.866,0.607,1,"5","Ankrd10"
0.00199566055281525,1.31807345389136,0.512,0.195,1,"5","Psat1"
0.00201756117200647,0.785641720247527,0.968,0.735,1,"5","Smarcc1"
0.00203712353445572,0.563263576134399,0.71,0.439,1,"5","Sf3a3"
0.002049574289589,0.172067174811527,0.788,0.585,1,"5","Usp48"
0.00210105818817799,0.579375653286585,0.643,0.387,1,"5","Zdhhc6"
0.00218258644690209,1.40317436092446,0.585,0.22,1,"5","Alg8"
0.00219517039541295,2.34457125223071,0.32,0.049,1,"5","Hist1h3c"
0.00220019173890059,0.576273798167814,0.499,0.284,1,"5","Ppif"
0.002214071731342,1.29802304678128,0.463,0.179,1,"5","Nup43"
0.00229019031381359,0.822854936541093,0.391,0.176,1,"5","Zmym1"
0.00229506963078432,0.630258382843337,0.732,0.478,1,"5","Rbmxl1"
0.00233716327271004,0.35969028384748,0.612,0.383,1,"5","Cebpg"
0.00237717902406501,0.539173639327666,0.612,0.339,1,"5","Arhgap10"
0.00239264885262419,0.525820335430768,0.713,0.497,1,"5","Mrpl14"
0.00239808451503538,0.858563711823084,0.875,0.552,1,"5","Uchl5"
0.00239977521031096,0.44430251879869,0.774,0.534,1,"5","Gtf2a2"
0.00242212317543146,1.12995054117367,0.904,0.514,1,"5","Mcph1"
0.00244870875708464,0.551250446420671,0.8,0.578,1,"5","Fkbp4"
0.00253020862569893,0.642435383840706,0.672,0.392,1,"5","3110082I17Rik"
0.00255841147101081,0.326995210753953,0.646,0.414,1,"5","Dcp2"
0.00259857441244316,1.47594186850745,0.656,0.269,1,"5","2610020C07Rik"
0.00263000795620896,1.29705499824238,0.593,0.242,1,"5","Pfas"
0.00265062836085567,1.32266904730121,0.451,0.227,1,"5","Hist1h4d"
0.00265429586373876,0.956581465101322,0.394,0.176,1,"5","Epha7"
0.00265645379208437,0.802695273171026,0.452,0.237,1,"5","Slc25a40"
0.0026851744540457,0.666725695500709,0.763,0.474,1,"5","Htt"
0.00269480331782077,0.423805500549937,0.507,0.306,1,"5","Hace1"
0.00270112897224466,0.319505201071809,0.865,0.652,1,"5","Tap2"
0.00276191660760333,0.264993102024889,0.825,0.608,1,"5","Smarcc2"
0.00276519430105063,0.54087094878344,0.754,0.47,1,"5","Kmt5a"
0.00281104811676271,0.49327797846652,0.941,0.707,1,"5","Chchd3"
0.00282967755841597,1.59462444960797,0.586,0.225,1,"5","Bora"
0.00284595233432639,0.573813610012625,0.632,0.394,1,"5","Amd1"
0.0028716874209901,1.10934210779867,0.531,0.236,1,"5","Fntb"
0.00289151660447247,0.817067408433754,0.887,0.569,1,"5","Kpna3"
0.00289465985033475,0.397241455345226,0.648,0.383,1,"5","Chn2"
0.00289465985033475,0.495153335346741,0.602,0.36,1,"5","Ppp1r7"
0.00295930741138042,0.501249155141457,0.559,0.338,1,"5","Katnbl1"
0.00306565724944937,0.53439936997832,0.522,0.302,1,"5","Itpa"
0.00307592022794206,0.572834095402803,0.894,0.664,1,"5","Hdgf"
0.00310192457164686,0.718786533748372,0.749,0.456,1,"5","Yeats2"
0.0031351995164411,0.719405102696774,0.716,0.417,1,"5","Pigu"
0.00314208841748219,0.480982553969388,0.602,0.356,1,"5","Uxs1"
0.00316258660915505,1.21643112865118,0.403,0.15,1,"5","4930503L19Rik"
0.00317474196195225,0.976044655411717,0.424,0.195,1,"5","Saal1"
0.00318286509073451,0.745663170298604,0.542,0.28,1,"5","Nedd1"
0.00320352354520556,0.328157145437143,0.797,0.541,1,"5","Vrk2"
0.00321523467111919,3.467243686182,0.248,0.021,1,"5","Troap"
0.00325724477025137,0.918431927238989,0.644,0.344,1,"5","Casp7"
0.00327110515894604,0.250680905720223,0.705,0.499,1,"5","Slc44a2"
0.0032784347204151,0.698214550392026,0.604,0.342,1,"5","Tyw1"
0.00338166123325714,0.723488792641487,0.405,0.196,1,"5","Shmt2"
0.00344642037971542,0.408347961221799,0.627,0.414,1,"5","Exosc3"
0.00347408847392865,1.21908810467551,0.795,0.389,1,"5","Mad1l1"
0.00348933229367162,0.619224679945063,0.997,0.784,1,"5","Rnf220"
0.00350798410428814,1.42880273489503,0.57,0.204,1,"5","Haus1"
0.00351114119156405,0.577728029250282,0.654,0.4,1,"5","Arhgap35"
0.00356845116775717,0.957570759628645,0.562,0.264,1,"5","Cnot9"
0.00363845954559078,0.420872777613168,0.429,0.195,1,"5","Gatm"
0.00373252455629712,0.259064947195514,0.845,0.641,1,"5","Dnajc8"
0.00373636101140317,0.660692531642581,0.835,0.552,1,"5","Pank2"
0.00377441924543837,0.486771559041302,0.604,0.365,1,"5","Hnrnpll"
0.00377743671805464,0.717243528359038,0.708,0.413,1,"5","Snhg4"
0.00379966327919614,0.525144303221432,0.642,0.401,1,"5","Osgep"
0.00383332978922226,1.08678510021711,0.931,0.547,1,"5","Xpo1"
0.00386281906071052,1.09446767659642,0.83,0.452,1,"5","Sfmbt1"
0.00388949192157457,0.569494260224692,0.782,0.516,1,"5","Slf2"
0.00389703946679085,0.634605184833683,0.856,0.55,1,"5","Taf3"
0.00401343065955723,1.42882087818626,0.836,0.421,1,"5","Cks2"
0.00408439590542852,0.332874510912819,0.715,0.473,1,"5","Dnm1l"
0.0040863625590415,0.597845959248553,0.742,0.453,1,"5","Eed"
0.00409980244888472,0.954775660116158,0.36,0.147,1,"5","Adamts3"
0.00410403216126805,0.66018948175073,0.769,0.486,1,"5","Stip1"
0.00412678189994267,0.194932138784883,0.63,0.429,1,"5","Plaa"
0.00414803432241967,1.27860037554575,0.626,0.251,1,"5","Nup107"
0.00415470732731569,1.00054267744508,0.613,0.304,1,"5","Dhrs4"
0.00415501558150382,0.813204200766303,0.866,0.568,1,"5","Anp32e"
0.00417084714619738,0.457997985678996,0.784,0.543,1,"5","Nfx1"
0.0042883435720422,0.641905554969191,0.567,0.357,1,"5","Srm"
0.0043243615151459,0.717709183696371,0.917,0.655,1,"5","Rbbp4"
0.00440084822096318,0.762506777570483,0.829,0.521,1,"5","Trim28"
0.00454191160956516,0.563858848782683,0.482,0.261,1,"5","Usp39"
0.00457755018066809,0.399614533936602,0.703,0.459,1,"5","Ap1s3"
0.00460305471948089,0.854558792872212,0.84,0.528,1,"5","Naa16"
0.00461554389287109,1.15635664859074,0.756,0.366,1,"5","Mbnl3"
0.00462892743289347,0.478150686259426,0.942,0.716,1,"5","Pcm1"
0.0046948295244569,0.770389552565162,0.838,0.579,1,"5","Phgdh"
0.00475589581275116,0.488120834124137,0.782,0.574,1,"5","Magoh"
0.00480373793332219,1.2508930570789,0.547,0.2,1,"5","Nup133"
0.00482230224848675,0.527479155632657,0.703,0.424,1,"5","BC035044"
0.0048929058807005,0.649573200004016,0.431,0.229,1,"5","Fmnl3"
0.00491873551566789,0.656252452448431,0.568,0.307,1,"5","Tsen15"
0.00495367918216986,0.324308962964459,0.768,0.554,1,"5","Rer1"
0.0050449410044977,0.693572895722855,0.483,0.247,1,"5","Gins4"
0.00509519953939804,0.580638280522731,0.747,0.474,1,"5","Dcaf1"
0.0051589056498968,0.914794477062933,0.526,0.243,1,"5","Tex30"
0.00516285981085349,0.471767558584182,0.926,0.718,1,"5","Nono"
0.00517073035678971,0.606802353720292,0.561,0.31,1,"5","Inip"
0.00533115289503215,1.13548387519976,0.585,0.271,1,"5","Rfc3"
0.00534638110672278,0.563577891818818,0.654,0.404,1,"5","Abi2"
0.00535275404828974,0.685596863230874,0.596,0.326,1,"5","Ccdc82"
0.00535555408158088,0.605904109711109,0.885,0.615,1,"5","Srsf10"
0.00537430573968686,0.540909275252672,0.893,0.592,1,"5","Arhgap32"
0.00538230718365568,0.403987992997395,0.816,0.581,1,"5","Hdac1"
0.00538230718365568,0.304656545808985,0.76,0.536,1,"5","Scaf4"
0.00538465873380688,0.815314197863466,0.488,0.247,1,"5","Sh3rf1"
0.00543209116665947,0.219498159208965,0.839,0.63,1,"5","Cdk8"
0.00547982972959533,0.582701907768188,0.856,0.588,1,"5","Gm4258"
0.00556022661109422,1.70297243543475,0.513,0.158,1,"5","Gas2l3"
0.00558357662301152,0.754111435115005,0.717,0.413,1,"5","Cep57"
0.00560426852881735,0.16555479679144,0.906,0.693,1,"5","Ankrd44"
0.00563662775982982,0.62168775636443,0.924,0.657,1,"5","Nop58"
0.00567848610702776,0.703920685947667,0.964,0.711,1,"5","Pds5b"
0.00570069319650252,0.324573813273961,0.753,0.525,1,"5","Xpo6"
0.00575621919013186,0.323490228448188,0.71,0.495,1,"5","Cops4"
0.00576979001678971,0.444272749549752,0.75,0.508,1,"5","Ppid"
0.0057796751594291,0.531231911835398,0.606,0.301,1,"5","Nkg7"
0.00580438007739835,0.363365104507277,0.632,0.417,1,"5","Larp7"
0.00580785881421277,0.461613220875407,0.82,0.597,1,"5","Cdv3"
0.00587296939117582,2.59218014763343,0.327,0.044,1,"5","Oip5"
0.00587497632830079,1.27098212543276,0.48,0.184,1,"5","Ddx11"
0.0058953971712687,0.339213667022164,0.742,0.502,1,"5","Sik2"
0.00599710579419069,0.57313788876695,0.509,0.286,1,"5","Sgf29"
0.00601323369026811,2.68958251558973,0.56,0.104,1,"5","Ckap2"
0.00604190621580725,1.1674445512451,0.566,0.244,1,"5","Nde1"
0.00606266706568544,0.50488664987508,0.908,0.665,1,"5","Srsf1"
0.00609183356204673,0.158362114613775,0.871,0.66,1,"5","Pdia6"
0.00618401305195448,0.557291162672851,0.468,0.259,1,"5","Plp2"
0.00620498102660732,2.19045844448528,0.261,0.053,1,"5","Neurl1b"
0.00626194514173854,0.915097950156728,0.588,0.28,1,"5","Cdc25a"
0.00626502127464271,0.640056941542385,0.758,0.481,1,"5","Msh2"
0.00632912246988832,0.547335797038353,0.558,0.334,1,"5","Cstf2"
0.00634531414312513,0.876960557632093,0.381,0.164,1,"5","Samd1"
0.00635340359086017,0.528419487395553,0.874,0.61,1,"5","Scmh1"
0.00636602883301157,0.593732816959327,0.954,0.749,1,"5","Srsf2"
0.00636865597555068,0.280731242469273,0.844,0.59,1,"5","Hmgn2"
0.00642137600904623,2.39026396886473,0.368,0.068,1,"5","Aurka"
0.00644658344390271,1.77788564494057,0.332,0.091,1,"5","Cenpl"
0.00647178055838345,0.513112008051009,0.609,0.378,1,"5","Kansl3"
0.0065567008693587,1.00037831575604,0.784,0.455,1,"5","Ipo5"
0.006640894682482,1.17079410472212,0.538,0.229,1,"5","Pms1"
0.006640894682482,0.73708462900951,0.595,0.318,1,"5","Oser1"
0.00666196602189065,0.12798027373817,0.849,0.645,1,"5","Sdha"
0.00671911130775981,1.33411548237239,0.443,0.163,1,"5","Neto2"
0.00676473297948057,0.24150662876662,0.886,0.65,1,"5","Ccdc88a"
0.00676639992105,0.134114179298907,0.849,0.645,1,"5","Slk"
0.00679382761021395,0.201469064740986,0.528,0.294,1,"5","Bcl7a"
0.00681659384986424,0.367059812312574,0.759,0.506,1,"5","Cyb5b"
0.0069731588108836,0.36390957574426,0.717,0.479,1,"5","Camta1"
0.0069731588108836,0.555689549499125,0.732,0.498,1,"5","Exosc5"
0.00698605598146105,0.77262881719359,0.482,0.252,1,"5","Dis3"
0.0070905013219292,0.184586156688536,0.791,0.584,1,"5","Polr2a"
0.00709311042682645,0.956121079014,0.804,0.444,1,"5","Wee1"
0.00713155535163954,0.698042410004019,0.931,0.728,1,"5","Hspd1"
0.00722105752164079,0.698789435305256,0.717,0.428,1,"5","Igfbp4"
0.00727471012874488,0.462546326466286,0.956,0.742,1,"5","Elf2"
